858.47	0.000
865.10	18.060
871.73	19.227
878.36	19.434
885.00	20.621
891.63	20.315
898.27	19.957
904.90	20.696
911.54	20.976
918.17	22.778
924.81	22.572
931.45	23.400
938.09	23.257
944.73	23.108
951.37	23.058
958.01	23.149
964.65	23.981
971.29	23.903
977.93	23.584
984.57	23.406
991.22	23.451
997.86	23.001
1004.51	22.470
1011.15	22.352
1017.80	22.077
1024.45	21.554
1031.09	20.877
1037.74	20.708
1044.39	20.166
1051.04	19.618
1057.69	19.020
1064.34	18.495
1070.99	17.986
1077.64	17.605
1084.30	16.981
1090.95	16.424
1097.60	15.622
1104.26	15.232
1110.91	14.566
1117.57	13.823
1124.23	13.569
1130.88	13.272
1137.54	12.992
1144.20	12.201
1150.86	11.959
1157.52	11.587
1164.18	11.496
1170.84	11.143
1177.50	10.745
1184.17	10.468
1190.83	10.299
1197.50	10.025
1204.16	9.821
1210.83	9.294
1217.49	9.411
1224.16	9.220
1230.83	9.307
1237.50	9.410
1244.17	9.271
1250.84	9.462
1257.51	9.103
1264.18	9.765
1270.85	9.709
1277.53	10.154
1284.20	10.173
1290.88	10.576
1297.55	10.733
1304.23	11.153
1310.91	11.429
1317.58	11.710
1324.26	11.788
1330.94	12.135
1337.62	12.312
1344.30	12.776
1350.98	12.981
1357.67	13.820
1364.35	14.566
1371.03	15.028
1377.72	15.718
1384.40	15.739
1391.09	16.265
1397.78	16.985
1404.47	17.258
1411.15	17.648
1417.84	17.593
1424.53	17.824
1431.23	18.543
1437.92	17.989
1444.61	18.957
1451.30	18.117
1458.00	18.466
1464.69	17.719
1471.39	17.717
1478.09	17.488
1484.78	17.933
1491.48	17.883
1498.18	19.002
1504.88	18.507
1511.58	18.991
1518.29	19.011
1524.99	19.308
1531.69	19.485
1538.40	19.277
1545.10	19.391
1551.81	18.843
1558.52	18.809
1565.22	19.227
1571.93	19.288
1578.64	20.006
1585.35	19.332
1592.06	19.694
1598.78	18.854
1605.49	18.883
1612.20	19.596
1618.92	19.572
1625.63	19.301
1632.35	17.863
1639.07	17.705
1645.79	17.136
1652.51	17.148
1659.23	16.979
1665.95	18.127
1672.67	19.279
1679.39	18.300
1686.12	17.634
1692.84	17.368
1699.57	18.476
1706.29	18.991
1713.02	18.276
1719.75	18.725
1726.48	18.165
1733.21	18.677
1739.94	17.710
1746.67	19.050
1753.40	18.657
1760.14	18.990
1766.87	18.334
1773.61	18.339
1780.35	17.674
1787.08	17.911
1793.82	18.188
1800.56	18.250
1807.30	18.334
1814.04	17.502
1820.79	17.357
1827.53	16.936
1834.27	17.144
1841.02	17.483
1847.77	16.485
1854.51	16.927
1861.26	16.835
1868.01	17.123
1874.76	17.197
1881.51	16.693
1888.26	17.307
1895.02	16.324
1901.77	16.580
1908.53	15.474
1915.28	16.791
1922.04	16.944
1928.80	17.447
1935.56	16.185
1942.32	15.952
1949.08	15.256
1955.84	15.531
1962.60	15.448
1969.37	15.872
1976.13	15.861
1982.90	15.600
1989.67	15.336
1996.43	14.898
2003.20	14.930
2009.97	14.276
2016.74	14.473
2023.52	14.917
2030.29	15.048
2037.07	14.861
2043.84	14.491
2050.62	14.301
2057.39	14.301
2064.17	13.733
2070.95	13.467
2077.73	13.422
2084.52	13.686
2091.30	13.936
2098.08	13.659
2104.87	13.018
2111.65	12.711
2118.44	12.453
2125.23	12.551
2132.02	12.818
2138.81	13.094
2145.60	13.431
2152.39	13.393
2159.19	13.205
2165.98	12.703
2172.78	12.183
2179.57	12.373
2186.37	12.452
2193.17	12.448
2199.97	12.087
2206.77	11.659
2213.57	11.449
2220.38	11.360
2227.18	11.522
2233.99	11.812
2240.80	11.637
2247.60	11.894
2254.41	11.765
2261.22	12.372
2268.03	12.253
2274.85	12.258
2281.66	12.457
2288.47	12.412
2295.29	12.416
2302.11	11.879
2308.93	11.824
2315.75	11.317
2322.57	11.212
2329.39	10.965
2336.21	11.436
2343.03	11.281
2349.86	11.599
2356.69	11.778
2363.51	11.823
2370.34	12.370
2377.17	11.829
2384.00	12.102
2390.83	12.059
2397.67	12.684
2404.50	12.898
2411.34	13.148
2418.17	13.890
2425.01	14.248
2431.85	14.585
2438.69	14.527
2445.53	14.654
2452.38	14.660
2459.22	14.178
2466.07	13.926
2472.91	15.093
2479.76	16.944
2486.61	16.931
2493.46	16.822
2500.31	17.552
2507.16	19.497
2514.02	20.220
2520.87	19.953
2527.73	19.780
2534.58	19.468
2541.44	21.881
2548.30	21.359
2555.16	22.180
2562.03	21.011
2568.89	22.102
2575.75	19.006
