858.47	0.000
865.10	14.297
871.73	14.207
878.36	13.802
885.00	14.201
891.63	14.131
898.27	13.892
904.90	14.865
911.54	15.134
918.17	17.652
924.81	17.939
931.45	19.281
938.09	18.931
944.73	19.322
951.37	19.204
958.01	20.031
964.65	20.346
971.29	20.925
977.93	20.731
984.57	20.994
991.22	21.436
997.86	21.080
1004.51	21.096
1011.15	20.559
1017.80	20.354
1024.45	19.895
1031.09	19.487
1037.74	19.314
1044.39	18.827
1051.04	18.497
1057.69	17.695
1064.34	17.076
1070.99	16.176
1077.64	15.878
1084.30	15.193
1090.95	14.699
1097.60	13.896
1104.26	13.382
1110.91	12.695
1117.57	12.049
1124.23	11.804
1130.88	11.430
1137.54	11.047
1144.20	10.361
1150.86	10.130
1157.52	9.624
1164.18	9.381
1170.84	9.009
1177.50	8.807
1184.17	8.487
1190.83	8.429
1197.50	8.089
1204.16	7.991
1210.83	7.543
1217.49	7.643
1224.16	7.389
1230.83	7.421
1237.50	7.583
1244.17	7.447
1250.84	7.572
1257.51	7.241
1264.18	7.812
1270.85	7.799
1277.53	8.043
1284.20	8.067
1290.88	8.296
1297.55	8.475
1304.23	8.756
1310.91	9.111
1317.58	9.358
1324.26	9.472
1330.94	9.867
1337.62	9.942
1344.30	10.208
1350.98	10.162
1357.67	10.896
1364.35	11.685
1371.03	12.064
1377.72	12.695
1384.40	12.612
1391.09	13.220
1397.78	13.701
1404.47	14.063
1411.15	14.420
1417.84	14.473
1424.53	14.735
1431.23	15.153
1437.92	14.791
1444.61	15.411
1451.30	14.841
1458.00	15.146
1464.69	14.771
1471.39	14.823
1478.09	14.743
1484.78	15.037
1491.48	14.978
1498.18	15.785
1504.88	15.249
1511.58	15.474
1518.29	15.180
1524.99	15.214
1531.69	15.258
1538.40	15.065
1545.10	15.095
1551.81	14.562
1558.52	14.290
1565.22	14.327
1571.93	14.367
1578.64	14.647
1585.35	14.049
1592.06	13.927
1598.78	13.023
1605.49	12.858
1612.20	13.315
1618.92	13.247
1625.63	12.910
1632.35	11.719
1639.07	11.374
1645.79	10.899
1652.51	10.739
1659.23	10.340
1665.95	10.783
1672.67	11.169
1679.39	10.441
1686.12	9.799
1692.84	9.560
1699.57	10.073
1706.29	10.442
1713.02	9.901
1719.75	9.964
1726.48	9.423
1733.21	9.439
1739.94	8.869
1746.67	9.495
1753.40	9.109
1760.14	9.096
1766.87	8.520
1773.61	8.499
1780.35	8.168
1787.08	8.247
1793.82	8.292
1800.56	8.115
1807.30	7.952
1814.04	7.273
1820.79	6.989
1827.53	6.610
1834.27	6.728
1841.02	6.946
1847.77	6.461
1854.51	6.646
1861.26	6.429
1868.01	6.457
1874.76	6.358
1881.51	6.152
1888.26	6.370
1895.02	6.037
1901.77	6.229
1908.53	5.828
1915.28	6.189
1922.04	6.101
1928.80	6.188
1935.56	5.708
1942.32	5.709
1949.08	5.492
1955.84	5.480
1962.60	5.469
1969.37	5.586
1976.13	5.672
1982.90	5.524
1989.67	5.529
1996.43	5.481
2003.20	5.436
2009.97	5.220
2016.74	5.291
2023.52	5.399
2030.29	5.417
2037.07	5.331
2043.84	5.395
2050.62	5.338
2057.39	5.456
2064.17	5.239
2070.95	5.222
2077.73	5.232
2084.52	5.487
2091.30	5.567
2098.08	5.414
2104.87	5.156
2111.65	5.165
2118.44	5.105
2125.23	5.152
2132.02	5.310
2138.81	5.484
2145.60	5.784
2152.39	5.664
2159.19	5.732
2165.98	5.663
2172.78	5.813
2179.57	6.130
2186.37	6.227
2193.17	6.281
2199.97	6.096
2206.77	6.070
2213.57	5.900
2220.38	5.956
2227.18	6.059
2233.99	6.359
2240.80	6.298
2247.60	6.403
2254.41	6.619
2261.22	7.128
2268.03	7.264
2274.85	7.451
2281.66	7.721
2288.47	8.131
2295.29	8.214
2302.11	8.287
2308.93	8.249
2315.75	7.828
2322.57	7.994
2329.39	7.719
2336.21	8.347
2343.03	8.101
2349.86	8.373
2356.69	8.707
2363.51	8.947
2370.34	9.935
2377.17	9.541
2384.00	9.714
2390.83	9.814
2397.67	9.960
2404.50	10.798
2411.34	10.463
2418.17	11.376
2425.01	11.462
2431.85	12.179
2438.69	12.410
2445.53	11.932
2452.38	11.522
2459.22	11.155
2466.07	11.318
2472.91	12.369
2479.76	12.894
2486.61	12.990
2493.46	13.905
2500.31	15.318
2507.16	17.029
2514.02	15.892
2520.87	14.730
2527.73	13.032
2534.58	13.350
2541.44	16.945
2548.30	17.263
2555.16	15.316
2562.03	13.195
2568.89	14.847
2575.75	15.400
