858.47	0.000
865.10	14.925
871.73	13.775
878.36	13.425
885.00	12.579
891.63	11.784
898.27	10.989
904.90	10.454
911.54	9.956
918.17	9.839
924.81	9.744
931.45	9.749
938.09	9.587
944.73	9.755
951.37	10.268
958.01	10.899
964.65	11.089
971.29	11.667
977.93	12.301
984.57	12.173
991.22	12.368
997.86	12.591
1004.51	12.716
1011.15	12.624
1017.80	12.695
1024.45	12.658
1031.09	12.785
1037.74	12.567
1044.39	12.439
1051.04	12.273
1057.69	12.097
1064.34	11.697
1070.99	11.572
1077.64	11.205
1084.30	10.642
1090.95	10.260
1097.60	9.835
1104.26	9.265
1110.91	8.833
1117.57	8.528
1124.23	7.878
1130.88	7.688
1137.54	7.282
1144.20	7.003
1150.86	6.647
1157.52	6.368
1164.18	6.019
1170.84	5.715
1177.50	5.379
1184.17	5.147
1190.83	4.923
1197.50	4.843
1204.16	4.704
1210.83	4.699
1217.49	4.550
1224.16	4.585
1230.83	4.636
1237.50	4.643
1244.17	4.666
1250.84	4.798
1257.51	4.964
1264.18	4.872
1270.85	5.046
1277.53	5.173
1284.20	5.263
1290.88	5.177
1297.55	5.349
1304.23	5.420
1310.91	5.352
1317.58	5.349
1324.26	5.536
1330.94	5.445
1337.62	5.392
1344.30	5.322
1350.98	5.341
1357.67	5.130
1364.35	5.010
1371.03	4.887
1377.72	4.748
1384.40	4.611
1391.09	4.554
1397.78	4.405
1404.47	4.205
1411.15	4.135
1417.84	3.860
1424.53	3.713
1431.23	3.616
1437.92	3.540
1444.61	3.356
1451.30	3.240
1458.00	3.059
1464.69	3.001
1471.39	2.849
1478.09	2.819
1484.78	2.782
1491.48	2.786
1498.18	2.676
1504.88	2.699
1511.58	2.711
1518.29	2.732
1524.99	2.705
1531.69	2.804
1538.40	2.855
1545.10	2.782
1551.81	2.820
1558.52	2.864
1565.22	2.884
1571.93	3.024
1578.64	3.125
1585.35	3.297
1592.06	3.430
1598.78	3.571
1605.49	3.752
1612.20	4.017
1618.92	4.150
1625.63	4.265
1632.35	4.569
1639.07	4.616
1645.79	4.801
1652.51	5.094
1659.23	5.676
1665.95	6.144
1672.67	6.444
1679.39	6.712
1686.12	7.152
1692.84	7.300
1699.57	7.587
1706.29	8.038
1713.02	8.809
1719.75	8.998
1726.48	9.556
1733.21	9.875
1739.94	10.806
1746.67	11.295
1753.40	12.132
1760.14	12.698
1766.87	13.312
1773.61	13.501
1780.35	14.390
1787.08	14.927
1793.82	15.184
1800.56	16.028
1807.30	16.538
1814.04	16.600
1820.79	17.282
1827.53	18.003
1834.27	18.277
1841.02	18.759
1847.77	20.057
1854.51	20.966
1861.26	21.898
1868.01	23.191
1874.76	23.934
1881.51	24.749
1888.26	24.611
1895.02	25.155
1901.77	25.188
1908.53	26.678
1915.28	26.625
1922.04	28.285
1928.80	28.701
1935.56	30.275
1942.32	31.729
1949.08	34.251
1955.84	35.600
1962.60	37.062
1969.37	37.357
1976.13	36.155
1982.90	35.523
1989.67	35.171
1996.43	35.710
2003.20	36.922
2009.97	39.263
2016.74	41.419
2023.52	43.101
2030.29	43.692
2037.07	44.313
2043.84	43.446
2050.62	41.812
2057.39	41.049
2064.17	41.305
2070.95	41.364
2077.73	42.648
2084.52	43.748
2091.30	44.504
2098.08	44.839
2104.87	45.225
2111.65	45.285
2118.44	45.917
2125.23	46.425
2132.02	47.024
2138.81	47.493
2145.60	48.461
2152.39	49.162
2159.19	49.562
2165.98	48.940
2172.78	48.597
2179.57	47.678
2186.37	47.237
2193.17	48.434
2199.97	50.131
2206.77	50.907
2213.57	51.715
2220.38	52.866
2227.18	53.936
2233.99	54.749
2240.80	55.433
2247.60	56.060
2254.41	55.788
2261.22	54.238
2268.03	53.063
2274.85	52.940
2281.66	53.197
2288.47	53.620
2295.29	54.277
2302.11	54.773
2308.93	54.328
2315.75	53.447
2322.57	52.454
2329.39	51.849
2336.21	51.464
2343.03	52.610
2349.86	54.619
2356.69	55.977
2363.51	56.376
2370.34	56.772
2377.17	56.091
2384.00	54.932
2390.83	53.436
2397.67	51.129
2404.50	49.489
2411.34	47.915
2418.17	46.870
2425.01	46.393
2431.85	45.718
2438.69	45.841
2445.53	44.551
2452.38	43.143
2459.22	41.435
2466.07	40.363
2472.91	38.281
2479.76	36.871
2486.61	36.281
2493.46	34.166
2500.31	31.578
2507.16	29.238
2514.02	28.661
2520.87	25.559
2527.73	24.089
2534.58	23.548
2541.44	22.630
2548.30	19.613
2555.16	22.774
2562.03	23.013
2568.89	39.040
2575.75	17.824
