Nb
as received
Sample dimentions in mm: 0.7000 x 0.000 x 14.18
Photocell sensitivity 0.056 V/mm, Optic arm 328 mm
User: Iva
H 15 410 2.0 420 120 1.000  20 1.0E-1
23.11.2013, 00:03

T[K]   F[Hz]  Theta[rad]   Modulus  MaxStrain Center[mm] Time[s] TOven[K]
395.89 1.000576 5.802281E-3 0.671476  3.404E-5 8.41630 26 409.95
395.90 1.000576 5.852740E-3 0.671251  3.383E-5 8.41518 56 410.20
395.89 1.000576 5.692403E-3 0.671157  3.407E-5 8.41503 86 410.70
395.91 1.000576 5.595663E-3 0.671554  3.403E-5 8.41433 116 411.25
395.93 1.000576 5.527693E-3 0.671252  3.395E-5 8.41488 146 412.05
395.97 1.000576 5.587126E-3 0.671509  3.398E-5 8.41430 175 412.90
396.02 1.000576 5.639124E-3 0.671531  3.384E-5 8.41455 205 413.80
396.08 1.000576 5.755443E-3 0.671544  3.387E-5 8.41421 235 414.75
396.17 1.000576 5.787365E-3 0.671429  3.394E-5 8.41462 265 415.75
396.29 1.000576 5.501762E-3 0.671285  3.394E-5 8.41325 295 416.75
396.43 1.000576 5.385471E-3 0.671447  3.387E-5 8.41476 324 417.70
396.60 1.000576 6.050866E-3 0.671061  3.409E-5 8.41303 354 418.50
396.79 1.000576 5.807984E-3 0.671031  3.384E-5 8.41368 384 419.05
397.04 1.000576 5.707172E-3 0.670986  3.402E-5 8.41360 414 419.40
397.31 1.000576 5.577347E-3 0.671265  3.391E-5 8.41297 444 419.70
397.52 1.000576 5.800007E-3 0.670940  3.393E-5 8.41288 473 419.90
397.82 1.000576 5.709713E-3 0.670814  3.402E-5 8.41433 503 420.05
398.08 1.000576 5.621211E-3 0.671035  3.403E-5 8.41355 533 420.15
398.34 1.000576 5.612327E-3 0.670705  3.386E-5 8.41395 563 420.20
398.62 1.000576 5.819066E-3 0.670787  3.383E-5 8.41333 593 420.30
398.88 1.000576 5.835583E-3 0.670937  3.397E-5 8.41415 622 420.30
399.12 1.000576 6.250300E-3 0.670475  3.407E-5 8.41216 652 420.30
399.37 1.000576 6.142423E-3 0.670487  3.388E-5 8.41183 682 420.30
399.60 1.000576 5.927798E-3 0.670523  3.419E-5 8.41049 712 420.30
399.83 1.000576 6.365011E-3 0.670536  3.399E-5 8.40958 742 420.30
400.06 1.000576 6.222095E-3 0.670415  3.394E-5 8.40970 771 420.30
400.27 1.000576 6.524015E-3 0.670288  3.402E-5 8.40839 801 420.30
400.48 1.000576 6.184629E-3 0.670270  3.396E-5 8.40802 831 420.20
400.68 1.000576 6.224143E-3 0.670250  3.400E-5 8.40638 861 420.20
400.87 1.000576 6.374238E-3 0.670314  3.401E-5 8.40626 891 420.20
401.05 1.000576 6.271201E-3 0.670148  3.401E-5 8.40573 920 420.20
401.21 1.000576 5.704178E-3 0.670125  3.402E-5 8.40467 950 420.20
401.38 1.000576 6.478851E-3 0.669998  3.397E-5 8.40513 980 420.15
401.53 1.000576 6.321634E-3 0.669800  3.389E-5 8.40383 1010 420.10
401.68 1.000576 6.500677E-3 0.670160  3.401E-5 8.40389 1040 420.10
401.83 1.000576 6.669949E-3 0.670173  3.402E-5 8.40202 1069 420.10
401.97 1.000576 6.566054E-3 0.670382  3.398E-5 8.40271 1099 420.10
402.10 1.000576 6.510374E-3 0.670057  3.403E-5 8.40136 1129 420.05
402.23 1.000576 7.022762E-3 0.670250  3.399E-5 8.40279 1159 420.10
402.35 1.000576 6.583314E-3 0.669874  3.399E-5 8.40180 1189 420.10
402.46 1.000576 6.828425E-3 0.669941  3.393E-5 8.40167 1218 420.10
402.56 1.000576 6.774920E-3 0.670038  3.412E-5 8.40066 1248 420.10
402.66 1.000576 6.699611E-3 0.669975  3.406E-5 8.40107 1278 420.10
402.75 1.000576 7.060818E-3 0.669980  3.410E-5 8.39960 1308 420.10
402.85 1.000576 6.933107E-3 0.670030  3.392E-5 8.39840 1338 420.10
402.94 1.000576 7.056787E-3 0.669520  3.396E-5 8.39937 1367 420.00
403.03 1.000576 6.863861E-3 0.669780  3.406E-5 8.39955 1397 420.05
403.11 1.000576 7.241674E-3 0.669604  3.398E-5 8.39906 1427 420.00
403.18 1.000576 7.067754E-3 0.670099  3.400E-5 8.39704 1457 420.00
403.26 1.000576 6.938680E-3 0.670047  3.402E-5 8.39606 1487 420.00
403.33 1.000576 6.766480E-3 0.669768  3.387E-5 8.39798 1516 420.00
403.39 1.000576 7.198614E-3 0.669799  3.400E-5 8.39729 1546 420.00
403.46 1.000576 7.227020E-3 0.670010  3.400E-5 8.39547 1576 420.00
403.54 1.000576 7.157312E-3 0.669683  3.405E-5 8.39623 1606 420.00
403.60 1.000576 7.702017E-3 0.669926  3.390E-5 8.39497 1636 420.00
403.66 1.000576 7.444474E-3 0.669662  3.414E-5 8.39401 1665 420.00
403.73 1.000576 6.936675E-3 0.669771  3.395E-5 8.39361 1695 420.00
403.79 1.000576 7.908061E-3 0.669579  3.400E-5 8.39427 1725 420.00
403.86 1.000576 7.238900E-3 0.670119  3.398E-5 8.39437 1755 420.00
403.92 1.000576 7.317797E-3 0.669762  3.396E-5 8.39396 1785 420.00
403.98 1.000576 7.510067E-3 0.669761  3.406E-5 8.39418 1814 420.00
404.05 1.000576 7.618482E-3 0.669595  3.411E-5 8.39344 1844 420.00
404.10 1.000576 7.034980E-3 0.669852  3.407E-5 8.39354 1874 420.00
404.16 1.000576 7.644718E-3 0.669667  3.402E-5 8.39379 1904 420.00
404.21 1.000576 6.976706E-3 0.669587  3.398E-5 8.39314 1934 420.00
404.27 1.000576 7.152182E-3 0.669541  3.411E-5 8.39269 1963 420.00
404.32 1.000576 7.360451E-3 0.669619  3.404E-5 8.39223 1993 420.00
404.38 1.000576 7.480660E-3 0.669479  3.386E-5 8.39179 2023 420.00
404.44 1.000576 7.361363E-3 0.669600  3.404E-5 8.39174 2053 420.00
404.49 1.000576 7.394025E-3 0.669562  3.396E-5 8.39298 2083 420.00
404.53 1.000576 7.186250E-3 0.669481  3.400E-5 8.39203 2112 420.00
404.57 1.000576 7.167296E-3 0.669640  3.409E-5 8.39116 2142 420.00
404.61 1.000576 7.775447E-3 0.669623  3.394E-5 8.39076 2172 420.00
404.67 1.000576 7.518247E-3 0.669329  3.410E-5 8.39083 2202 420.00
404.72 1.000576 7.486612E-3 0.669574  3.407E-5 8.39052 2232 420.00
404.76 1.000576 7.629788E-3 0.669585  3.408E-5 8.38958 2261 420.00
404.81 1.000576 7.735557E-3 0.669273  3.411E-5 8.38974 2291 420.00
404.81 1.000576 7.552403E-3 0.669402  3.405E-5 8.39050 2321 420.00
404.85 1.000576 7.753892E-3 0.669367  3.403E-5 8.38960 2351 420.00
404.92 1.000576 7.878341E-3 0.669523  3.404E-5 8.38841 2381 420.00
404.95 1.000576 7.848428E-3 0.669307  3.395E-5 8.38877 2410 420.00
404.99 1.000576 7.702781E-3 0.669508  3.394E-5 8.38823 2440 420.00
405.02 1.000576 7.563424E-3 0.669445  3.423E-5 8.38856 2470 420.00
405.06 1.000576 7.747543E-3 0.669401  3.390E-5 8.38829 2500 420.00
405.09 1.000576 7.777660E-3 0.669363  3.405E-5 8.38753 2530 420.00
405.11 1.000576 7.759362E-3 0.669660  3.412E-5 8.38914 2559 420.00
405.14 1.000576 7.967442E-3 0.669250  3.399E-5 8.38752 2589 420.00
405.16 1.000576 7.622393E-3 0.669399  3.396E-5 8.38779 2619 420.00
405.19 1.000576 7.922486E-3 0.669279  3.416E-5 8.38776 2649 420.00
405.21 1.000576 7.563919E-3 0.669345  3.398E-5 8.38797 2679 420.00
405.24 1.000576 7.532726E-3 0.669216  3.408E-5 8.38714 2708 420.00
405.26 1.000576 8.053914E-3 0.669212  3.401E-5 8.38827 2738 420.00
405.28 1.000576 7.812432E-3 0.669583  3.411E-5 8.38765 2768 420.00
405.30 1.000576 8.043863E-3 0.669343  3.399E-5 8.38756 2798 420.00
405.32 1.000576 7.907112E-3 0.669471  3.412E-5 8.38878 2828 420.00
405.34 1.000576 7.824053E-3 0.669274  3.408E-5 8.38715 2857 420.00
405.37 1.000576 8.038252E-3 0.669282  3.417E-5 8.38707 2887 420.00
405.41 1.000576 7.949208E-3 0.669269  3.391E-5 8.38700 2917 420.00
405.44 1.000576 7.971211E-3 0.669312  3.398E-5 8.38598 2947 420.00
405.46 1.000576 8.149684E-3 0.669072  3.406E-5 8.38536 2977 420.00
405.46 1.000576 7.783631E-3 0.669172  3.399E-5 8.38619 3006 420.00
405.49 1.000576 7.531552E-3 0.669383  3.409E-5 8.38676 3036 420.00
405.50 1.000576 8.018531E-3 0.669337  3.413E-5 8.38577 3066 420.00
405.52 1.000576 7.886782E-3 0.669370  3.418E-5 8.38474 3096 420.00
405.54 1.000576 8.035231E-3 0.669503  3.415E-5 8.38630 3126 420.00
405.55 1.000576 7.971205E-3 0.669375  3.389E-5 8.38570 3155 420.00
405.57 1.000576 7.847129E-3 0.669460  3.407E-5 8.38606 3185 420.00
405.59 1.000576 7.708254E-3 0.669095  3.409E-5 8.38510 3215 420.00
405.62 1.000576 7.777962E-3 0.669306  3.400E-5 8.38652 3245 420.00
405.63 1.000576 8.007871E-3 0.669242  3.413E-5 8.38581 3275 420.00
405.64 1.000576 8.143545E-3 0.669411  3.407E-5 8.38644 3304 420.00
405.66 1.000576 8.245638E-3 0.669309  3.400E-5 8.38475 3334 420.00
405.67 1.000576 7.661364E-3 0.668931  3.411E-5 8.38493 3364 420.00
405.68 1.000576 8.312573E-3 0.669637  3.376E-5 8.38583 3394 420.00
405.70 1.000576 7.813522E-3 0.668963  3.409E-5 8.38466 3424 420.00
405.71 1.000576 7.934971E-3 0.669217  3.420E-5 8.38411 3453 420.00
405.74 1.000576 7.908959E-3 0.669164  3.411E-5 8.38501 3483 420.00
405.72 1.000576 8.184923E-3 0.668970  3.390E-5 8.38319 3513 420.00
405.76 1.000576 7.783422E-3 0.669245  3.404E-5 8.38458 3543 420.00
405.78 1.000576 8.017026E-3 0.669374  3.405E-5 8.38482 3573 420.00
405.76 1.000576 7.742803E-3 0.668978  3.403E-5 8.38379 3602 420.00
405.80 1.000576 8.100465E-3 0.669301  3.412E-5 8.38412 3632 420.00
405.78 1.000576 8.073020E-3 0.669169  3.408E-5 8.38385 3662 420.00
405.79 1.000576 7.482539E-3 0.669202  3.407E-5 8.38285 3692 420.00
405.81 1.000576 8.090790E-3 0.669131  3.412E-5 8.38420 3722 420.00
405.79 1.000576 8.123885E-3 0.669205  3.383E-5 8.38250 3751 420.00
405.81 1.000576 7.948391E-3 0.669309  3.398E-5 8.38302 3781 420.00
405.82 1.000576 8.168991E-3 0.669161  3.405E-5 8.38404 3811 420.00
405.84 1.000576 8.167978E-3 0.669315  3.401E-5 8.38380 3841 420.00
405.85 1.000576 8.480573E-3 0.669164  3.407E-5 8.38459 3871 420.00
405.86 1.000576 7.738369E-3 0.669356  3.408E-5 8.38340 3900 420.00
405.87 1.000576 8.083536E-3 0.669229  3.391E-5 8.38313 3930 420.00
405.88 1.000576 7.909569E-3 0.669512  3.405E-5 8.38326 3960 420.00
405.89 1.000576 7.955791E-3 0.669238  3.410E-5 8.38382 3990 420.00
405.90 1.000576 7.837451E-3 0.669160  3.418E-5 8.38309 4020 420.00
405.92 1.000576 8.106987E-3 0.669203  3.407E-5 8.38339 4049 420.00
405.93 1.000576 7.814409E-3 0.669257  3.405E-5 8.38282 4079 420.00
405.93 1.000576 7.957241E-3 0.669212  3.405E-5 8.38295 4109 420.00
405.94 1.000576 7.969780E-3 0.669271  3.401E-5 8.38264 4139 420.00
405.96 1.000576 7.961205E-3 0.669037  3.406E-5 8.38264 4169 420.00
405.97 1.000576 8.604902E-3 0.669263  3.401E-5 8.38339 4198 420.00
405.95 1.000576 8.089190E-3 0.669274  3.413E-5 8.38285 4228 420.00
405.96 1.000576 7.867091E-3 0.669562  3.385E-5 8.38396 4258 420.00
405.98 1.000576 8.246964E-3 0.669138  3.409E-5 8.38231 4288 420.00
405.99 1.000576 7.877120E-3 0.669194  3.404E-5 8.38294 4318 420.00
406.00 1.000576 7.736130E-3 0.669022  3.417E-5 8.38251 4347 420.00
405.97 1.000576 8.544572E-3 0.669110  3.407E-5 8.38250 4377 420.00
405.99 1.000576 8.251268E-3 0.669239  3.410E-5 8.38248 4407 420.00
405.96 1.000576 7.904334E-3 0.669403  3.407E-5 8.38274 4437 420.00
405.97 1.000576 8.145379E-3 0.669208  3.402E-5 8.38260 4467 420.00
406.00 1.000576 8.086471E-3 0.669157  3.407E-5 8.38289 4496 420.00
406.00 1.000576 7.916196E-3 0.669084  3.397E-5 8.38184 4526 420.00
406.04 1.000576 8.188621E-3 0.669236  3.407E-5 8.38183 4556 420.00
406.01 1.000576 7.751039E-3 0.669639  3.391E-5 8.38144 4586 420.00
405.98 1.000576 8.476332E-3 0.669227  3.414E-5 8.38103 4616 420.00
406.02 1.000576 8.388384E-3 0.668999  3.405E-5 8.38153 4645 420.00
406.05 1.000576 8.031000E-3 0.668950  3.414E-5 8.38208 4675 420.00
406.06 1.000576 8.096578E-3 0.669105  3.414E-5 8.38215 4705 420.00
405.99 1.000576 8.432776E-3 0.669260  3.405E-5 8.38097 4735 420.00
406.01 1.000576 8.456710E-3 0.669150  3.413E-5 8.38189 4765 420.00
